ring,year,age,AFR,lifespan,laying_date,clutch_size,brood_size_hatching,brood_size_fledging,sex,LO,colony
Frontiers_000415,2007,8,3,11,16.0,3.0,0.0,0.0,M,0,SK
Frontiers_000415,2005,6,3,11,32.0,1.0,0.0,0.0,M,0,SK
Frontiers_000415,2002,3,3,11,28.0,2.0,2.0,2.0,M,0,SK
Frontiers_000415,2004,5,3,11,39.0,2.0,2.0,2.0,M,0,SK
Frontiers_000415,2006,7,3,11,27.0,3.0,3.0,,M,0,SK
Frontiers_000415,2003,4,3,11,14.0,3.0,1.0,0.0,M,0,SK
Frontiers_000415,2008,9,3,11,47.0,2.0,0.0,0.0,M,0,SK
Frontiers_000415,2009,10,3,11,17.0,3.0,2.0,2.0,M,0,SK
Frontiers_000009,2006,7,3,9,28.0,3.0,0.0,0.0,F,0,SK
Frontiers_000009,2007,8,3,9,15.0,,0.0,0.0,F,0,SK
Frontiers_000009,2003,4,3,9,17.0,2.0,2.0,,F,0,SK
Frontiers_000009,2004,5,3,9,31.0,2.0,2.0,,F,0,SK
Frontiers_000009,2005,6,3,9,29.0,3.0,3.0,1.0,F,0,SK
Frontiers_000009,2002,3,3,9,39.0,2.0,1.0,1.0,F,0,SK
Frontiers_000009,2008,9,3,9,47.0,2.0,0.0,0.0,F,1,SK
Frontiers_000337,2005,6,4,7,30.0,3.0,3.0,0.0,F,0,SK
Frontiers_000337,2006,7,4,7,24.0,3.0,3.0,1.0,F,1,SK
Frontiers_000337,2004,5,4,7,24.0,3.0,3.0,3.0,F,0,SK
Frontiers_000102,2011,11,2,14,11.0,3.0,1.0,1.0,M,0,SK
Frontiers_000102,2002,2,2,14,38.0,2.0,2.0,1.0,M,0,SK
Frontiers_000102,2004,4,2,14,29.0,2.0,2.0,2.0,M,0,SK
Frontiers_000102,2012,12,2,14,24.0,3.0,3.0,3.0,M,0,SK
Frontiers_000102,2013,13,2,14,20.0,3.0,3.0,2.0,M,0,SK
Frontiers_000102,2014,14,2,14,27.0,2.0,1.0,1.0,M,1,SK
Frontiers_000102,2010,10,2,14,26.0,3.0,1.0,1.0,M,0,SK
Frontiers_000102,2005,5,2,14,28.0,2.0,2.0,2.0,M,0,SK
Frontiers_000102,2006,6,2,14,24.0,3.0,3.0,3.0,M,0,SK
Frontiers_000102,2007,7,2,14,6.0,2.0,2.0,1.0,M,0,SK
Frontiers_000102,2008,8,2,14,18.0,3.0,3.0,2.0,M,0,SK
Frontiers_000102,2009,9,2,14,12.0,3.0,3.0,3.0,M,0,SK
Frontiers_000532,2003,3,3,7,14.0,3.0,2.0,,F,0,SK
Frontiers_000532,2006,6,3,7,22.0,3.0,3.0,,F,0,SK
Frontiers_000532,2005,5,3,7,27.0,3.0,3.0,2.0,F,0,SK
Frontiers_000532,2004,4,3,7,26.0,3.0,3.0,,F,0,SK
Frontiers_000532,2007,7,3,7,14.0,3.0,0.0,0.0,F,1,SK
Frontiers_000263,2003,3,2,9,32.0,3.0,0.0,0.0,F,0,BT
Frontiers_000263,2002,2,2,9,27.0,3.0,3.0,2.0,F,0,BT
Frontiers_000263,2004,4,2,9,19.0,3.0,3.0,3.0,F,0,BT
Frontiers_000263,2009,9,2,9,15.0,2.0,2.0,2.0,F,1,BT
Frontiers_000263,2008,8,2,9,18.0,2.0,1.0,1.0,F,0,BT
Frontiers_000038,2005,5,3,5,33.0,3.0,2.0,0.0,F,1,SK
Frontiers_000038,2004,4,3,5,20.0,3.0,3.0,,F,0,SK
Frontiers_000038,2003,3,3,5,14.0,3.0,3.0,,F,0,SK
Frontiers_000506,2006,6,3,6,27.0,3.0,2.0,2.0,M,1,SK
Frontiers_000506,2005,5,3,6,29.0,3.0,3.0,2.0,M,0,SK
Frontiers_000506,2004,4,3,6,23.0,3.0,3.0,,M,0,SK
Frontiers_000506,2003,3,3,6,28.0,3.0,3.0,3.0,M,0,SK
Frontiers_000046,2005,5,3,7,25.0,3.0,3.0,3.0,M,0,SK
Frontiers_000046,2006,6,3,7,22.0,2.0,0.0,1.0,M,0,SK
Frontiers_000046,2004,4,3,7,19.0,3.0,3.0,,M,0,SK
Frontiers_000046,2003,3,3,7,14.0,3.0,3.0,3.0,M,0,SK
Frontiers_000046,2007,7,3,7,11.0,3.0,1.0,0.0,M,1,SK
Frontiers_000483,2004,4,3,11,17.0,3.0,3.0,3.0,M,0,BT
Frontiers_000483,2003,3,3,11,12.0,3.0,1.0,1.0,M,0,BT
Frontiers_000483,2005,5,3,11,20.0,3.0,3.0,0.0,M,0,BT
Frontiers_000483,2006,6,3,11,22.0,3.0,3.0,3.0,M,0,BT
Frontiers_000483,2010,10,3,11,25.0,3.0,3.0,2.0,M,0,BT
Frontiers_000483,2009,9,3,11,13.0,3.0,3.0,3.0,M,0,BT
Frontiers_000483,2007,7,3,11,33.0,2.0,0.0,0.0,M,0,BT
Frontiers_000483,2011,11,3,11,7.0,3.0,2.0,2.0,M,1,BT
Frontiers_000483,2008,8,3,11,20.0,2.0,1.0,1.0,M,0,BT
Frontiers_000484,2007,7,2,7,16.0,3.0,2.0,,F,1,SK
Frontiers_000484,2005,5,2,7,34.0,3.0,3.0,0.0,F,0,SK
Frontiers_000484,2006,6,2,7,29.0,3.0,3.0,,F,0,SK
Frontiers_000484,2004,4,2,7,26.0,,0.0,0.0,F,0,SK
Frontiers_000484,2002,2,2,7,54.0,2.0,0.0,0.0,F,0,SK
Frontiers_000169,2004,4,3,5,31.0,2.0,2.0,,M,0,SK
Frontiers_000169,2005,5,3,5,29.0,3.0,3.0,1.0,M,1,SK
Frontiers_000169,2003,3,3,5,36.0,2.0,2.0,2.0,M,0,SK
Frontiers_000002,2004,4,3,4,19.0,3.0,2.0,0.0,F,1,BT
Frontiers_000002,2003,3,3,4,33.0,2.0,1.0,0.0,F,0,BT
Frontiers_000175,2004,4,4,4,28.0,3.0,3.0,0.0,M,1,SK
Frontiers_000264,2006,6,3,7,24.0,3.0,1.0,1.0,F,0,SK
Frontiers_000264,2007,7,3,7,10.0,3.0,3.0,2.0,F,1,SK
Frontiers_000264,2005,5,3,7,29.0,3.0,3.0,2.0,F,0,SK
Frontiers_000264,2003,3,3,7,31.0,3.0,3.0,3.0,F,0,SK
Frontiers_000122,2005,5,4,5,33.0,3.0,2.0,0.0,M,1,SK
Frontiers_000122,2004,4,4,5,24.0,3.0,1.0,1.0,M,0,SK
Frontiers_000451,2011,11,4,13,9.0,3.0,0.0,0.0,F,0,SK
Frontiers_000451,2004,4,4,13,19.0,3.0,2.0,,F,0,SK
Frontiers_000451,2006,6,4,13,24.0,2.0,2.0,,F,0,SK
Frontiers_000451,2013,13,4,13,20.0,3.0,1.0,0.0,F,1,SK
Frontiers_000451,2007,7,4,13,9.0,3.0,3.0,0.0,F,0,SK
Frontiers_000451,2005,5,4,13,28.0,2.0,1.0,0.0,F,0,SK
Frontiers_000464,2005,5,4,6,32.0,2.0,2.0,,M,0,SK
Frontiers_000464,2004,4,4,6,22.0,3.0,3.0,3.0,M,0,SK
Frontiers_000464,2006,6,4,6,24.0,3.0,3.0,,M,1,SK
Frontiers_000140,2003,3,3,6,37.0,2.0,2.0,0.0,F,0,SK
Frontiers_000140,2006,6,3,6,24.0,3.0,0.0,0.0,F,1,SK
Frontiers_000293,2007,7,3,7,17.0,3.0,2.0,0.0,M,1,BT
Frontiers_000293,2004,4,3,7,24.0,3.0,2.0,2.0,M,0,BT
Frontiers_000293,2006,6,3,7,32.0,3.0,2.0,2.0,M,0,BT
Frontiers_000293,2003,3,3,7,38.0,1.0,0.0,0.0,M,0,BT
Frontiers_000293,2005,5,3,7,26.0,3.0,3.0,2.0,M,0,BT
Frontiers_000369,2004,4,3,6,21.0,3.0,2.0,2.0,F,0,SK
Frontiers_000369,2003,3,3,6,38.0,2.0,2.0,2.0,F,0,SK
Frontiers_000369,2005,5,3,6,26.0,3.0,2.0,2.0,F,0,SK
Frontiers_000369,2006,6,3,6,22.0,3.0,3.0,3.0,F,1,SK
Frontiers_000391,2016,16,3,17,14.0,3.0,3.0,2.0,M,0,SK
Frontiers_000391,2009,9,3,17,14.0,2.0,2.0,2.0,M,0,SK
Frontiers_000391,2010,10,3,17,28.0,1.0,1.0,1.0,M,0,SK
Frontiers_000391,2013,13,3,17,21.0,2.0,0.0,0.0,M,0,SK
Frontiers_000391,2005,5,3,17,30.0,3.0,2.0,,M,0,SK
Frontiers_000391,2012,12,3,17,28.0,2.0,2.0,2.0,M,0,SK
Frontiers_000391,2011,11,3,17,9.0,3.0,2.0,2.0,M,0,SK
Frontiers_000391,2015,15,3,17,14.0,3.0,3.0,3.0,M,0,SK
Frontiers_000391,2008,8,3,17,18.0,3.0,3.0,3.0,M,0,SK
Frontiers_000391,2004,4,3,17,61.0,2.0,0.0,0.0,M,0,SK
Frontiers_000391,2014,14,3,17,17.0,3.0,3.0,3.0,M,0,SK
Frontiers_000391,2003,3,3,17,38.0,2.0,0.0,0.0,M,0,SK
Frontiers_000391,2017,17,3,17,21.0,3.0,3.0,3.0,M,1,SK
Frontiers_000068,2005,5,2,15,27.0,3.0,3.0,1.0,F,0,SK
Frontiers_000068,2008,8,2,15,18.0,3.0,3.0,3.0,F,0,SK
Frontiers_000068,2010,10,2,15,21.0,3.0,3.0,2.0,F,0,SK
Frontiers_000068,2011,11,2,15,7.0,3.0,3.0,3.0,F,0,SK
Frontiers_000068,2002,2,2,15,51.0,2.0,2.0,1.0,F,0,SK
Frontiers_000068,2012,12,2,15,19.0,3.0,3.0,3.0,F,0,SK
Frontiers_000068,2009,9,2,15,15.0,3.0,3.0,3.0,F,0,SK
Frontiers_000068,2014,14,2,15,25.0,4.0,4.0,,F,0,SK
Frontiers_000068,2004,4,2,15,24.0,3.0,2.0,,F,0,SK
Frontiers_000068,2006,6,2,15,24.0,2.0,1.0,1.0,F,0,SK
Frontiers_000068,2015,15,2,15,17.0,4.0,3.0,3.0,F,1,SK
Frontiers_000068,2013,13,2,15,20.0,3.0,0.0,0.0,F,0,SK
Frontiers_000298,2005,5,3,6,32.0,2.0,2.0,,F,0,SK
Frontiers_000298,2003,3,3,6,36.0,2.0,0.0,0.0,F,0,SK
Frontiers_000298,2006,6,3,6,34.0,2.0,0.0,0.0,F,1,SK
Frontiers_000298,2004,4,3,6,32.0,2.0,2.0,,F,0,SK
Frontiers_000060,2004,4,3,7,21.0,2.0,2.0,,F,0,SK
Frontiers_000060,2006,6,3,7,22.0,3.0,2.0,2.0,F,0,SK
Frontiers_000060,2007,7,3,7,11.0,3.0,1.0,0.0,F,1,SK
Frontiers_000060,2003,3,3,7,14.0,3.0,2.0,,F,0,SK
Frontiers_000060,2005,5,3,7,27.0,3.0,3.0,3.0,F,0,SK
Frontiers_000344,2004,4,4,5,43.0,2.0,2.0,2.0,M,0,SK
Frontiers_000344,2005,5,4,5,26.0,3.0,3.0,2.0,M,1,SK
Frontiers_000106,2006,6,5,7,22.0,3.0,0.0,,M,0,SK
Frontiers_000106,2005,5,5,7,25.0,2.0,2.0,0.0,M,0,SK
Frontiers_000023,2006,6,3,9,20.0,3.0,3.0,3.0,M,0,BT
Frontiers_000023,2005,5,3,9,20.0,3.0,2.0,2.0,M,0,BT
Frontiers_000023,2003,3,3,9,14.0,3.0,2.0,2.0,M,0,BT
Frontiers_000023,2004,4,3,9,17.0,3.0,3.0,2.0,M,0,BT
Frontiers_000023,2007,7,3,9,11.0,2.0,0.0,1.0,M,0,BT
Frontiers_000023,2009,9,3,9,7.0,3.0,3.0,3.0,M,1,BT
Frontiers_000023,2008,8,3,9,16.0,3.0,3.0,3.0,M,0,BT
Frontiers_000540,2003,3,3,3,13.0,3.0,3.0,,F,1,SK
Frontiers_000279,2003,3,2,3,12.0,2.0,2.0,,F,1,SK
Frontiers_000279,2002,2,2,3,24.0,2.0,1.0,1.0,F,0,SK
Frontiers_000361,2003,3,3,3,38.0,2.0,1.0,0.0,F,1,SK
Frontiers_000310,2008,8,3,9,18.0,3.0,1.0,1.0,M,0,BT
Frontiers_000310,2007,7,3,9,9.0,3.0,3.0,1.0,M,0,BT
Frontiers_000310,2003,3,3,9,35.0,2.0,2.0,0.0,M,0,BT
Frontiers_000310,2009,9,3,9,9.0,3.0,3.0,3.0,M,1,BT
Frontiers_000165,2003,3,3,5,12.0,3.0,3.0,,F,0,SK
Frontiers_000165,2004,4,3,5,17.0,3.0,3.0,2.0,F,0,SK
Frontiers_000165,2005,5,3,5,25.0,3.0,0.0,0.0,F,1,SK
Frontiers_000360,2005,2,2,2,33.0,2.0,0.0,0.0,M,1,BT
Frontiers_000429,2009,9,3,9,16.0,2.0,0.0,0.0,F,1,SK
Frontiers_000429,2003,3,3,9,50.0,1.0,0.0,0.0,F,0,SK
Frontiers_000429,2005,5,3,9,27.0,3.0,2.0,1.0,F,0,SK
Frontiers_000429,2004,4,3,9,21.0,3.0,3.0,,F,0,SK
Frontiers_000367,2011,11,3,12,2.0,3.0,0.0,0.0,M,0,BT
Frontiers_000367,2005,5,3,12,29.0,2.0,2.0,0.0,M,0,BT
Frontiers_000367,2012,12,3,12,17.0,3.0,0.0,0.0,M,1,BT
Frontiers_000367,2009,9,3,12,11.0,2.0,2.0,1.0,M,0,BT
Frontiers_000367,2006,6,3,12,22.0,3.0,2.0,2.0,M,0,BT
Frontiers_000367,2010,10,3,12,22.0,3.0,0.0,0.0,M,0,BT
Frontiers_000367,2008,8,3,12,20.0,3.0,0.0,0.0,M,0,BT
Frontiers_000367,2007,7,3,12,11.0,3.0,0.0,0.0,M,0,BT
Frontiers_000367,2004,4,3,12,19.0,3.0,2.0,0.0,M,0,BT
Frontiers_000367,2003,3,3,12,33.0,2.0,1.0,0.0,M,0,BT
Frontiers_000191,2007,7,4,8,5.0,3.0,3.0,,F,0,SK
Frontiers_000191,2008,8,4,8,18.0,3.0,3.0,3.0,F,1,SK
Frontiers_000191,2006,6,4,8,26.0,3.0,0.0,0.0,F,0,SK
Frontiers_000191,2004,4,4,8,23.0,2.0,2.0,,F,0,SK
Frontiers_000191,2005,5,4,8,32.0,3.0,2.0,,F,0,SK
Frontiers_000043,2005,5,3,11,21.0,3.0,3.0,3.0,F,0,BT
Frontiers_000043,2010,10,3,11,31.0,1.0,0.0,0.0,F,0,BT
Frontiers_000043,2004,4,3,11,19.0,3.0,3.0,3.0,F,0,BT
Frontiers_000043,2009,9,3,11,11.0,2.0,2.0,1.0,F,0,BT
Frontiers_000043,2007,7,3,11,15.0,,0.0,0.0,F,0,BT
Frontiers_000043,2008,8,3,11,20.0,3.0,0.0,0.0,F,0,BT
Frontiers_000043,2003,3,3,11,14.0,3.0,3.0,3.0,F,0,BT
Frontiers_000043,2011,11,3,11,6.0,3.0,3.0,3.0,F,1,BT
Frontiers_000043,2006,6,3,11,20.0,3.0,3.0,3.0,F,0,BT
Frontiers_000486,2004,4,4,5,28.0,2.0,2.0,2.0,F,0,SK
Frontiers_000486,2005,5,4,5,33.0,2.0,2.0,0.0,F,1,SK
Frontiers_000527,2004,4,3,6,24.0,2.0,2.0,,M,0,SK
Frontiers_000527,2005,5,3,6,27.0,2.0,1.0,1.0,M,0,SK
Frontiers_000527,2006,6,3,6,24.0,3.0,3.0,2.0,M,1,SK
Frontiers_000064,2005,5,3,7,25.0,3.0,3.0,1.0,M,0,SK
Frontiers_000064,2007,7,3,7,28.0,3.0,0.0,0.0,M,1,SK
Frontiers_000064,2003,3,3,7,17.0,3.0,2.0,2.0,M,0,SK
Frontiers_000064,2004,4,3,7,17.0,3.0,3.0,3.0,M,0,SK
Frontiers_000064,2006,6,3,7,26.0,3.0,3.0,3.0,M,0,SK
Frontiers_000071,2003,3,3,3,36.0,2.0,2.0,2.0,F,1,SK
Frontiers_000129,2004,4,2,6,26.0,3.0,2.0,,F,0,SK
Frontiers_000129,2005,5,2,6,32.0,3.0,2.0,2.0,F,0,SK
Frontiers_000129,2003,3,2,6,17.0,2.0,0.0,0.0,F,0,SK
Frontiers_000129,2006,6,2,6,28.0,3.0,2.0,2.0,F,1,SK
Frontiers_000129,2002,2,2,6,42.0,3.0,1.0,1.0,F,0,SK
Frontiers_000528,2011,11,3,11,6.0,3.0,3.0,3.0,F,1,BT
Frontiers_000528,2003,3,3,11,21.0,3.0,3.0,2.0,F,0,BT
Frontiers_000528,2009,9,3,11,5.0,3.0,3.0,3.0,F,0,BT
Frontiers_000528,2006,6,3,11,22.0,3.0,2.0,2.0,F,0,BT
Frontiers_000528,2005,5,3,11,33.0,2.0,0.0,0.0,F,0,BT
Frontiers_000528,2004,4,3,11,19.0,3.0,2.0,2.0,F,0,BT
Frontiers_000528,2008,8,3,11,19.0,3.0,3.0,3.0,F,0,BT
Frontiers_000528,2010,10,3,11,14.0,3.0,3.0,2.0,F,0,BT
Frontiers_000315,2005,5,3,6,30.0,2.0,2.0,1.0,F,0,SK
Frontiers_000315,2003,3,3,6,47.0,2.0,2.0,2.0,F,0,SK
Frontiers_000315,2004,4,3,6,23.0,3.0,0.0,0.0,F,0,SK
Frontiers_000247,2005,4,4,9,30.0,3.0,2.0,2.0,M,0,SK
Frontiers_000247,2006,5,4,9,32.0,3.0,2.0,3.0,M,0,SK
Frontiers_000247,2008,7,4,9,18.0,3.0,2.0,2.0,M,0,SK
Frontiers_000247,2009,8,4,9,13.0,3.0,3.0,3.0,M,0,SK
Frontiers_000158,2006,5,3,5,30.0,3.0,2.0,2.0,M,1,BT
Frontiers_000158,2004,3,3,5,24.0,3.0,3.0,3.0,M,0,BT
Frontiers_000248,2004,3,3,4,22.0,3.0,3.0,3.0,F,0,BT
Frontiers_000342,2004,3,3,16,21.0,3.0,3.0,3.0,F,0,BT
Frontiers_000342,2012,11,3,16,19.0,3.0,0.0,0.0,F,0,BT
Frontiers_000342,2013,12,3,16,44.0,2.0,0.0,0.0,F,0,BT
Frontiers_000342,2017,16,3,16,22.0,3.0,2.0,2.0,F,1,BT
Frontiers_000342,2015,14,3,16,18.0,3.0,3.0,2.0,F,0,BT
Frontiers_000342,2005,4,3,16,27.0,3.0,2.0,2.0,F,0,BT
Frontiers_000342,2014,13,3,16,23.0,3.0,3.0,3.0,F,0,BT
Frontiers_000342,2010,9,3,16,17.0,3.0,0.0,0.0,F,0,BT
Frontiers_000342,2009,8,3,16,7.0,3.0,3.0,2.0,F,0,BT
Frontiers_000342,2011,10,3,16,4.0,3.0,2.0,2.0,F,0,BT
Frontiers_000342,2016,15,3,16,24.0,3.0,3.0,1.0,F,0,BT
Frontiers_000342,2006,5,3,16,22.0,3.0,3.0,3.0,F,0,BT
Frontiers_000342,2008,7,3,16,18.0,3.0,3.0,3.0,F,0,BT
Frontiers_000342,2007,6,3,16,10.0,3.0,3.0,0.0,F,0,BT
Frontiers_000375,2004,3,2,3,24.0,2.0,2.0,1.0,F,1,BT
Frontiers_000375,2003,2,2,3,35.0,2.0,2.0,0.0,F,0,BT
Frontiers_000042,2003,2,2,2,49.0,2.0,2.0,2.0,M,1,SK
Frontiers_000014,2014,13,2,20,25.0,3.0,0.0,0.0,M,0,SK
Frontiers_000014,2010,9,2,20,24.0,3.0,3.0,2.0,M,0,SK
Frontiers_000014,2016,15,2,20,19.0,3.0,0.0,1.0,M,0,SK
Frontiers_000014,2019,18,2,20,28.0,2.0,2.0,2.0,M,0,SK
Frontiers_000014,2003,2,2,20,36.0,2.0,2.0,2.0,M,0,SK
Frontiers_000014,2006,5,2,20,25.0,3.0,2.0,,M,0,SK
Frontiers_000014,2005,4,2,20,27.0,3.0,3.0,1.0,M,0,SK
Frontiers_000014,2007,6,2,20,18.0,3.0,3.0,,M,0,SK
Frontiers_000014,2008,7,2,20,19.0,3.0,1.0,0.0,M,0,SK
Frontiers_000014,2021,19,2,20,42.0,2.0,0.0,0.0,M,1,SK
Frontiers_000014,2004,3,2,20,42.0,3.0,3.0,2.0,M,0,SK
Frontiers_000014,2018,17,2,20,20.0,3.0,0.0,0.0,M,0,SK
Frontiers_000014,2020,19,2,20,27.0,3.0,0.0,0.0,M,0,SK
Frontiers_000014,2009,8,2,20,17.0,3.0,3.0,3.0,M,0,SK
Frontiers_000516,2006,5,5,6,32.0,2.0,1.0,1.0,M,0,SK
Frontiers_000516,2007,6,5,6,11.0,3.0,3.0,0.0,M,1,SK
Frontiers_000019,2004,3,3,5,45.0,1.0,0.0,0.0,F,0,SK
Frontiers_000019,2006,5,3,5,54.0,2.0,0.0,0.0,F,1,SK
Frontiers_000141,2006,5,5,7,28.0,3.0,3.0,,M,0,SK
Frontiers_000265,2005,3,3,3,27.0,3.0,3.0,2.0,F,1,SK
Frontiers_000219,2009,7,3,10,17.0,3.0,2.0,2.0,F,0,SK
Frontiers_000219,2005,3,3,10,34.0,2.0,1.0,,F,0,SK
Frontiers_000219,2006,4,3,10,26.0,2.0,2.0,,F,0,SK
Frontiers_000219,2007,5,3,10,26.0,2.0,1.0,1.0,F,0,SK
Frontiers_000219,2012,10,3,10,22.0,2.0,2.0,1.0,F,1,SK
Frontiers_000219,2008,6,3,10,31.0,3.0,0.0,0.0,F,0,SK
Frontiers_000219,2011,9,3,10,9.0,3.0,2.0,2.0,F,0,SK
Frontiers_000219,2010,8,3,10,30.0,3.0,3.0,3.0,F,0,SK
Frontiers_000408,2012,10,3,10,22.0,2.0,0.0,0.0,M,1,SK
Frontiers_000408,2005,3,3,10,57.0,2.0,1.0,1.0,M,0,SK
Frontiers_000408,2009,7,3,10,42.0,1.0,0.0,0.0,M,0,SK
