Obs_num,Rep,F1_ID,F0_ID,Paternal_age,Paternal_sperm_age,Treatment,Sex,F1_Age,F2_Count,LS,Censored,Mean_age,Delta_age,ALR,Mean_age2,Age2
100,R1,D2.R1.YY.15,R1.YY.15,Y,Y,YY,Female,4,109,61,1,25,-21,46,625,16
1047,R1,D2.R1.YY.15,R1.YY.15,Y,Y,YY,Female,18,87,61,1,25,-7,46,625,324
1865,R1,D2.R1.YY.15,R1.YY.15,Y,Y,YY,Female,32,47,61,1,25,7,46,625,1024
2380,R1,D2.R1.YY.15,R1.YY.15,Y,Y,YY,Female,46,0,61,1,25,21,46,625,2116
159,R1,D2.R1.YY.27,R1.YY.27,Y,Y,YY,Female,4,87,61,1,25,-21,46,625,16
1112,R1,D2.R1.YY.27,R1.YY.27,Y,Y,YY,Female,18,57,61,1,25,-7,46,625,324
1861,R1,D2.R1.YY.27,R1.YY.27,Y,Y,YY,Female,32,62,61,1,25,7,46,625,1024
2385,R1,D2.R1.YY.27,R1.YY.27,Y,Y,YY,Female,46,9,61,1,25,21,46,625,2116
455,R2,D2.R2.YY.15,R2.YY.15,Y,Y,YY,Female,4,75,61,1,25,-21,46,625,16
1384,R2,D2.R2.YY.15,R2.YY.15,Y,Y,YY,Female,18,55,61,1,25,-7,46,625,324
2127,R2,D2.R2.YY.15,R2.YY.15,Y,Y,YY,Female,32,4,61,1,25,7,46,625,1024
2525,R2,D2.R2.YY.15,R2.YY.15,Y,Y,YY,Female,46,0,61,1,25,21,46,625,2116
60,R1,D3.R1.OY.65,R1.OY.65,O,Y,OY,Female,4,57,61,1,32,-28,60,1024,16
1054,R1,D3.R1.OY.65,R1.OY.65,O,Y,OY,Female,18,46,61,1,32,-14,60,1024,324
1840,R1,D3.R1.OY.65,R1.OY.65,O,Y,OY,Female,32,34,61,1,32,0,60,1024,1024
2389,R1,D3.R1.OY.65,R1.OY.65,O,Y,OY,Female,46,14,61,1,32,14,60,1024,2116
2749,R1,D3.R1.OY.65,R1.OY.65,O,Y,OY,Female,60,0,61,1,32,28,60,1024,3600
49,R1,D3.R1.YO.14,R1.YO.14,Y,O,YO,Female,4,66,61,1,25,-21,46,625,16
1118,R1,D3.R1.YO.14,R1.YO.14,Y,O,YO,Female,18,47,61,1,25,-7,46,625,324
1863,R1,D3.R1.YO.14,R1.YO.14,Y,O,YO,Female,32,41,61,1,25,7,46,625,1024
2342,R1,D3.R1.YO.14,R1.YO.14,Y,O,YO,Female,46,0,61,1,25,21,46,625,2116
195,R1,D3.R1.YY.10,R1.YY.10,Y,Y,YY,Female,4,92,61,1,25,-21,46,625,16
996,R1,D3.R1.YY.10,R1.YY.10,Y,Y,YY,Female,18,44,61,1,25,-7,46,625,324
1854,R1,D3.R1.YY.10,R1.YY.10,Y,Y,YY,Female,32,54,61,1,25,7,46,625,1024
2382,R1,D3.R1.YY.10,R1.YY.10,Y,Y,YY,Female,46,0,61,1,25,21,46,625,2116
638,R2,D3.R2.OO.67,R2.OO.67,O,O,OO,Female,4,95,61,1,25,-21,46,625,16
1399,R2,D3.R2.OO.67,R2.OO.67,O,O,OO,Female,18,81,61,1,25,-7,46,625,324
2151,R2,D3.R2.OO.67,R2.OO.67,O,O,OO,Female,32,21,61,1,25,7,46,625,1024
2540,R2,D3.R2.OO.67,R2.OO.67,O,O,OO,Female,46,0,61,1,25,21,46,625,2116
541,R2,D3.R2.OO.74,R2.OO.74,O,O,OO,Female,4,66,61,1,25,-21,46,625,16
1488,R2,D3.R2.OO.74,R2.OO.74,O,O,OO,Female,18,41,61,1,25,-7,46,625,324
2123,R2,D3.R2.OO.74,R2.OO.74,O,O,OO,Female,32,34,61,1,25,7,46,625,1024
2576,R2,D3.R2.OO.74,R2.OO.74,O,O,OO,Female,46,0,61,1,25,21,46,625,2116
485,R2,D3.R2.YY.7,R2.YY.7,Y,Y,YY,Female,4,62,61,1,25,-21,46,625,16
1520,R2,D3.R2.YY.7,R2.YY.7,Y,Y,YY,Female,18,61,61,1,25,-7,46,625,324
2095,R2,D3.R2.YY.7,R2.YY.7,Y,Y,YY,Female,32,1,61,1,25,7,46,625,1024
2554,R2,D3.R2.YY.7,R2.YY.7,Y,Y,YY,Female,46,0,61,1,25,21,46,625,2116
685,R2,D1.R2.YO.9,R2.YO.9,Y,O,YO,Female,4,67,64,1,32,-28,60,1024,16
1502,R2,D1.R2.YO.9,R2.YO.9,Y,O,YO,Female,18,34,64,1,32,-14,60,1024,324
2170,R2,D1.R2.YO.9,R2.YO.9,Y,O,YO,Female,32,28,64,1,32,0,60,1024,1024
2620,R2,D1.R2.YO.9,R2.YO.9,Y,O,YO,Female,46,1,64,1,32,14,60,1024,2116
2868,R2,D1.R2.YO.9,R2.YO.9,Y,O,YO,Female,60,0,64,1,32,28,60,1024,3600
3242,R3,D1.R3.OO.7,R3.OO.7,O,O,OO,Female,4,43,64,1,32,-28,60,1024,16
3637,R3,D1.R3.OO.7,R3.OO.7,O,O,OO,Female,18,61,64,1,32,-14,60,1024,324
4061,R3,D1.R3.OO.7,R3.OO.7,O,O,OO,Female,32,82,64,1,32,0,60,1024,1024
4297,R3,D1.R3.OO.7,R3.OO.7,O,O,OO,Female,46,1,64,1,32,14,60,1024,2116
4531,R3,D1.R3.OO.7,R3.OO.7,O,O,OO,Female,60,0,64,1,32,28,60,1024,3600
449,R2,D2.R2.YO.23,R2.YO.23,Y,O,YO,Female,4,67,64,1,32,-28,60,1024,16
1354,R2,D2.R2.YO.23,R2.YO.23,Y,O,YO,Female,18,61,64,1,32,-14,60,1024,324
2138,R2,D2.R2.YO.23,R2.YO.23,Y,O,YO,Female,32,2,64,1,32,0,60,1024,1024
2556,R2,D2.R2.YO.23,R2.YO.23,Y,O,YO,Female,46,0,64,1,32,14,60,1024,2116
2860,R2,D2.R2.YO.23,R2.YO.23,Y,O,YO,Female,60,0,64,1,32,28,60,1024,3600
623,R2,D3.R2.YO.19,R2.YO.19,Y,O,YO,Female,4,49,64,1,32,-28,60,1024,16
1442,R2,D3.R2.YO.19,R2.YO.19,Y,O,YO,Female,18,63,64,1,32,-14,60,1024,324
2162,R2,D3.R2.YO.19,R2.YO.19,Y,O,YO,Female,32,29,64,1,32,0,60,1024,1024
2615,R2,D3.R2.YO.19,R2.YO.19,Y,O,YO,Female,46,45,64,1,32,14,60,1024,2116
2870,R2,D3.R2.YO.19,R2.YO.19,Y,O,YO,Female,60,0,64,1,32,28,60,1024,3600
46,R1,D1.R1.OO.21,R1.OO.21,O,O,OO,Female,4,46,65,1,32,-28,60,1024,16
1074,R1,D1.R1.OO.21,R1.OO.21,O,O,OO,Female,18,66,65,1,32,-14,60,1024,324
1819,R1,D1.R1.OO.21,R1.OO.21,O,O,OO,Female,32,0,65,1,32,0,60,1024,1024
2350,R1,D1.R1.OO.21,R1.OO.21,O,O,OO,Female,46,0,65,1,32,14,60,1024,2116
2750,R1,D1.R1.OO.21,R1.OO.21,O,O,OO,Female,60,0,65,1,32,28,60,1024,3600
484,R2,D2.R2.OO.64,R2.OO.64,O,O,OO,Female,4,51,66,1,32,-28,60,1024,16
1372,R2,D2.R2.OO.64,R2.OO.64,O,O,OO,Female,18,58,66,1,32,-14,60,1024,324
2142,R2,D2.R2.OO.64,R2.OO.64,O,O,OO,Female,32,28,66,1,32,0,60,1024,1024
2564,R2,D2.R2.OO.64,R2.OO.64,O,O,OO,Female,46,0,66,1,32,14,60,1024,2116
2862,R2,D2.R2.OO.64,R2.OO.64,O,O,OO,Female,60,0,66,1,32,28,60,1024,3600
512,R2,D1.R2.YO.15,R2.YO.15,Y,O,YO,Female,4,48,70,1,32,-28,60,1024,16
1487,R2,D1.R2.YO.15,R2.YO.15,Y,O,YO,Female,18,65,70,1,32,-14,60,1024,324
2126,R2,D1.R2.YO.15,R2.YO.15,Y,O,YO,Female,32,9,70,1,32,0,60,1024,1024
2603,R2,D1.R2.YO.15,R2.YO.15,Y,O,YO,Female,46,45,70,1,32,14,60,1024,2116
2869,R2,D1.R2.YO.15,R2.YO.15,Y,O,YO,Female,60,0,70,1,32,28,60,1024,3600
466,R2,D3.R2.OY.36,R2.OY.36,O,Y,OY,Female,4,77,70,1,32,-28,60,1024,16
1418,R2,D3.R2.OY.36,R2.OY.36,O,Y,OY,Female,18,66,70,1,32,-14,60,1024,324
2153,R2,D3.R2.OY.36,R2.OY.36,O,Y,OY,Female,32,26,70,1,32,0,60,1024,1024
2609,R2,D3.R2.OY.36,R2.OY.36,O,Y,OY,Female,46,43,70,1,32,14,60,1024,2116
2861,R2,D3.R2.OY.36,R2.OY.36,O,Y,OY,Female,60,0,70,1,32,28,60,1024,3600
622,R2,D3.R2.OY.46,R2.OY.46,O,Y,OY,Female,4,63,70,1,32,-28,60,1024,16
1445,R2,D3.R2.OY.46,R2.OY.46,O,Y,OY,Female,18,83,70,1,32,-14,60,1024,324
2166,R2,D3.R2.OY.46,R2.OY.46,O,Y,OY,Female,32,39,70,1,32,0,60,1024,1024
2613,R2,D3.R2.OY.46,R2.OY.46,O,Y,OY,Female,46,19,70,1,32,14,60,1024,2116
2867,R2,D3.R2.OY.46,R2.OY.46,O,Y,OY,Female,60,0,70,1,32,28,60,1024,3600
450,R2,D3.R2.YO.23,R2.YO.23,Y,O,YO,Female,4,60,70,1,32,-28,60,1024,16
1503,R2,D3.R2.YO.23,R2.YO.23,Y,O,YO,Female,18,43,70,1,32,-14,60,1024,324
2094,R2,D3.R2.YO.23,R2.YO.23,Y,O,YO,Female,32,36,70,1,32,0,60,1024,1024
2616,R2,D3.R2.YO.23,R2.YO.23,Y,O,YO,Female,46,19,70,1,32,14,60,1024,2116
2859,R2,D3.R2.YO.23,R2.YO.23,Y,O,YO,Female,60,0,70,1,32,28,60,1024,3600
652,R2,D3.R2.YY.13,R2.YY.13,Y,Y,YY,Female,4,96,70,1,32,-28,60,1024,16
1413,R2,D3.R2.YY.13,R2.YY.13,Y,Y,YY,Female,18,65,70,1,32,-14,60,1024,324
2157,R2,D3.R2.YY.13,R2.YY.13,Y,Y,YY,Female,32,34,70,1,32,0,60,1024,1024
2605,R2,D3.R2.YY.13,R2.YY.13,Y,Y,YY,Female,46,26,70,1,32,14,60,1024,2116
2866,R2,D3.R2.YY.13,R2.YY.13,Y,Y,YY,Female,60,0,70,1,32,28,60,1024,3600
612,R2,D1.R2.OY.36,R2.OY.36,O,Y,OY,Female,4,70,71,1,32,-28,60,1024,16
1423,R2,D1.R2.OY.36,R2.OY.36,O,Y,OY,Female,18,56,71,1,32,-14,60,1024,324
2159,R2,D1.R2.OY.36,R2.OY.36,O,Y,OY,Female,32,2,71,1,32,0,60,1024,1024
2621,R2,D1.R2.OY.36,R2.OY.36,O,Y,OY,Female,46,23,71,1,32,14,60,1024,2116
2865,R2,D1.R2.OY.36,R2.OY.36,O,Y,OY,Female,60,0,71,1,32,28,60,1024,3600
567,R2,D1.R2.YY.4,R2.YY.4,Y,Y,YY,Female,4,60,71,1,32,-28,60,1024,16
1494,R2,D1.R2.YY.4,R2.YY.4,Y,Y,YY,Female,18,40,71,1,32,-14,60,1024,324
2100,R2,D1.R2.YY.4,R2.YY.4,Y,Y,YY,Female,32,22,71,1,32,0,60,1024,1024
2607,R2,D1.R2.YY.4,R2.YY.4,Y,Y,YY,Female,46,44,71,1,32,14,60,1024,2116
2863,R2,D1.R2.YY.4,R2.YY.4,Y,Y,YY,Female,60,0,71,1,32,28,60,1024,3600
475,R2,D1.R2.OY.29,R2.OY.29,O,Y,OY,Female,4,54,75,1,32,-28,60,1024,16
1392,R2,D1.R2.OY.29,R2.OY.29,O,Y,OY,Female,18,45,75,1,32,-14,60,1024,324
2073,R2,D1.R2.OY.29,R2.OY.29,O,Y,OY,Female,32,0,75,1,32,0,60,1024,1024
2619,R2,D1.R2.OY.29,R2.OY.29,O,Y,OY,Female,46,2,75,1,32,14,60,1024,2116
2864,R2,D1.R2.OY.29,R2.OY.29,O,Y,OY,Female,60,0,75,1,32,28,60,1024,3600
3187,R3,D1.R3.YY.16,R3.YY.16,Y,Y,YY,Female,4,24,#N/A,0,11,-7,18,121,16
3645,R3,D1.R3.YY.16,R3.YY.16,Y,Y,YY,Female,18,1,#N/A,0,11,7,18,121,324
3464,R4,D1.R4.OO.19,R4.OO.19,O,O,OO,Female,4,82,#N/A,0,11,-7,18,121,16
3875,R4,D1.R4.OO.19,R4.OO.19,O,O,OO,Female,18,21,#N/A,0,11,7,18,121,324
3423,R4,D1.R4.OO.5,R4.OO.5,O,O,OO,Female,4,50,#N/A,0,11,-7,18,121,16
3918,R4,D1.R4.OO.5,R4.OO.5,O,O,OO,Female,18,43,#N/A,0,11,7,18,121,324
3460,R4,D1.R4.YO.26,R4.YO.26,Y,O,YO,Female,4,77,#N/A,0,11,-7,18,121,16
3849,R4,D1.R4.YO.26,R4.YO.26,Y,O,YO,Female,18,0,#N/A,0,11,7,18,121,324
3158,R3,D2.R3.YO.18,R3.YO.18,Y,O,YO,Female,4,63,#N/A,0,11,-7,18,121,16
3607,R3,D2.R3.YO.18,R3.YO.18,Y,O,YO,Female,18,0,#N/A,0,11,7,18,121,324
3127,R3,D2.R3.YO.28,R3.YO.28,Y,O,YO,Female,4,61,#N/A,0,18,-14,32,324,16
3658,R3,D2.R3.YO.28,R3.YO.28,Y,O,YO,Female,18,60,#N/A,0,18,0,32,324,324
4069,R3,D2.R3.YO.28,R3.YO.28,Y,O,YO,Female,32,0,#N/A,0,18,14,32,324,1024
3688,R3,D2.R3.YY.11,R3.YY.11,Y,Y,YY,Female,18,59,#N/A,0,25,-7,32,625,324
4078,R3,D2.R3.YY.11,R3.YY.11,Y,Y,YY,Female,32,0,#N/A,0,25,7,32,625,1024
3130,R3,D3.R3.OO.11,R3.OO.11,O,O,OO,Female,4,51,#N/A,0,11,-7,18,121,16
3680,R3,D3.R3.OO.11,R3.OO.11,O,O,OO,Female,18,60,#N/A,0,11,7,18,121,324
3207,R3,D3.R3.YY.3,R3.YY.3,Y,Y,YY,Female,4,65,#N/A,0,4,0,4,16,16
